timestamp,equity,regime,regime_prob,window_id,alloc_4238,alloc_14328,alloc_9408,alloc_6218,alloc_2488
2024-01-30 00:00:00+00:00,575.7676090159565,STRONG_BEAR,0.9999910484186695,0,0.041999999999999996,0.041999999999999996,0.051000000000000004,0.041999999999999996,0.041999999999999996
2024-01-31 00:00:00+00:00,572.9079512491663,STRONG_BEAR,1.0,0,0.041999999999999996,0.041999999999999996,0.051000000000000004,0.041999999999999996,0.041999999999999996
2024-02-01 00:00:00+00:00,575.352446826259,STRONG_BEAR,0.999999999999595,0,0.041999999999999996,0.041999999999999996,0.051000000000000004,0.041999999999999996,0.041999999999999996
2024-02-02 00:00:00+00:00,585.0822668176222,WEAK_BULL,1.0,0,0.041999999999999996,0.041999999999999996,0.051000000000000004,0.041999999999999996,0.041999999999999996
2024-02-05 00:00:00+00:00,584.3890181629971,WEAK_BULL,1.0,0,0.041999999999999996,0.041999999999999996,0.051000000000000004,0.041999999999999996,0.041999999999999996
2024-02-06 00:00:00+00:00,594.0238528532599,WEAK_BULL,1.0,0,0.041999999999999996,0.041999999999999996,0.051000000000000004,0.041999999999999996,0.041999999999999996
2024-02-07 00:00:00+00:00,596.6662074695284,WEAK_BULL,1.0,0,0.133,0.1615,0.1615,0.133,0.133
2024-02-08 00:00:00+00:00,592.8531846918387,WEAK_BULL,1.0,0,0.133,0.1615,0.1615,0.133,0.133
2024-02-09 00:00:00+00:00,595.1708788681091,WEAK_BULL,1.0,0,0.133,0.1615,0.1615,0.133,0.133
2024-02-12 00:00:00+00:00,599.5629852796826,WEAK_BULL,1.0,0,0.133,0.1615,0.1615,0.133,0.133
2024-02-13 00:00:00+00:00,589.7612004367512,WEAK_BULL,1.0,0,0.133,0.1615,0.1615,0.133,0.133
2024-02-14 00:00:00+00:00,603.4968448584598,WEAK_BULL,1.0,0,0.133,0.1615,0.1615,0.133,0.133
2024-02-15 00:00:00+00:00,629.7261292582955,WEAK_BULL,1.0,0,0.133,0.1615,0.1615,0.133,0.133
2024-05-31 00:00:00+00:00,629.7261292582955,WEAK_BEAR,1.0,1,0.0,0.0,0.0,0.0,0.0
2024-06-03 00:00:00+00:00,629.7261292582955,WEAK_BEAR,1.0,1,0.0,0.0,0.0,0.0,0.0
2024-06-04 00:00:00+00:00,629.7261292582955,WEAK_BEAR,1.0,1,0.0,0.0,0.0,0.0,0.0
2024-06-05 00:00:00+00:00,632.9269856981891,WEAK_BEAR,1.0,1,0.08399999999999999,0.10200000000000001,0.08399999999999999,0.10200000000000001,0.10200000000000001
2024-06-06 00:00:00+00:00,633.3365004288157,WEAK_BEAR,1.0,1,0.08399999999999999,0.10200000000000001,0.08399999999999999,0.10200000000000001,0.10200000000000001
2024-06-07 00:00:00+00:00,631.9546338380819,WEAK_BEAR,1.0,1,0.08399999999999999,0.10200000000000001,0.08399999999999999,0.10200000000000001,0.10200000000000001
2024-06-10 00:00:00+00:00,628.6650527592956,WEAK_BEAR,1.0,1,0.08399999999999999,0.10200000000000001,0.08399999999999999,0.10200000000000001,0.10200000000000001
2024-06-11 00:00:00+00:00,624.5709631875255,WEAK_BEAR,1.0,1,0.08399999999999999,0.10200000000000001,0.08399999999999999,0.10200000000000001,0.10200000000000001
2024-06-12 00:00:00+00:00,630.3625055191083,WEAK_BEAR,1.0,1,0.08399999999999999,0.10200000000000001,0.08399999999999999,0.10200000000000001,0.10200000000000001
2024-06-13 00:00:00+00:00,624.7162736381204,WEAK_BEAR,1.0,1,0.08399999999999999,0.10200000000000001,0.08399999999999999,0.10200000000000001,0.10200000000000001
2024-06-14 00:00:00+00:00,628.9423473296639,WEAK_BEAR,1.0,1,0.08399999999999999,0.10200000000000001,0.08399999999999999,0.10200000000000001,0.10200000000000001
2024-06-17 00:00:00+00:00,633.4945771213843,WEAK_BEAR,1.0,1,0.08399999999999999,0.10200000000000001,0.08399999999999999,0.10200000000000001,0.10200000000000001
2024-06-18 00:00:00+00:00,638.4658576875629,WEAK_BEAR,1.0,1,0.08399999999999999,0.10200000000000001,0.08399999999999999,0.10200000000000001,0.10200000000000001
2024-06-20 00:00:00+00:00,635.3269172247124,WEAK_BEAR,1.0,1,0.08399999999999999,0.10200000000000001,0.08399999999999999,0.10200000000000001,0.10200000000000001
2024-06-21 00:00:00+00:00,635.631998061432,WEAK_BEAR,1.0,1,0.08399999999999999,0.10200000000000001,0.08399999999999999,0.10200000000000001,0.10200000000000001
2024-06-24 00:00:00+00:00,631.9682066925411,WEAK_BEAR,1.0,1,0.08399999999999999,0.10200000000000001,0.08399999999999999,0.10200000000000001,0.10200000000000001
2024-06-25 00:00:00+00:00,635.1315160387943,WEAK_BEAR,1.0,1,0.08399999999999999,0.10200000000000001,0.08399999999999999,0.10200000000000001,0.10200000000000001
2024-06-26 00:00:00+00:00,625.5022496437136,WEAK_BEAR,1.0,1,0.08399999999999999,0.10200000000000001,0.08399999999999999,0.10200000000000001,0.10200000000000001
2024-06-27 00:00:00+00:00,627.992126234018,WEAK_BEAR,1.0,1,0.08399999999999999,0.10200000000000001,0.08399999999999999,0.10200000000000001,0.10200000000000001
2024-06-28 00:00:00+00:00,628.2999649618024,WEAK_BEAR,1.0,1,0.08399999999999999,0.10200000000000001,0.08399999999999999,0.10200000000000001,0.10200000000000001
2024-07-01 00:00:00+00:00,628.5692312428382,WEAK_BEAR,1.0,1,0.08399999999999999,0.10200000000000001,0.08399999999999999,0.10200000000000001,0.10200000000000001
2024-07-02 00:00:00+00:00,627.6898149578926,WEAK_BEAR,1.0,1,0.08399999999999999,0.10200000000000001,0.08399999999999999,0.10200000000000001,0.10200000000000001
2024-07-03 00:00:00+00:00,631.365130505618,WEAK_BEAR,1.0,1,0.08399999999999999,0.10200000000000001,0.08399999999999999,0.10200000000000001,0.10200000000000001
2024-07-05 00:00:00+00:00,637.0427669815331,WEAK_BEAR,1.0,1,0.08399999999999999,0.10200000000000001,0.08399999999999999,0.10200000000000001,0.10200000000000001
2024-07-08 00:00:00+00:00,641.0186027779848,WEAK_BEAR,1.0,1,0.08399999999999999,0.10200000000000001,0.08399999999999999,0.10200000000000001,0.10200000000000001
2024-07-09 00:00:00+00:00,646.9378028214944,WEAK_BEAR,1.0,1,0.08399999999999999,0.10200000000000001,0.08399999999999999,0.10200000000000001,0.10200000000000001
2024-07-10 00:00:00+00:00,648.7139048171981,WEAK_BEAR,1.0,1,0.08399999999999999,0.10200000000000001,0.08399999999999999,0.10200000000000001,0.10200000000000001
2024-07-11 00:00:00+00:00,648.2535153210391,WEAK_BEAR,1.0,1,0.08399999999999999,0.10200000000000001,0.08399999999999999,0.10200000000000001,0.10200000000000001
2024-07-12 00:00:00+00:00,655.4251314506088,WEAK_BEAR,1.0,1,0.08399999999999999,0.10200000000000001,0.08399999999999999,0.10200000000000001,0.10200000000000001
2024-07-15 00:00:00+00:00,660.8486095543883,WEAK_BEAR,1.0,1,0.08399999999999999,0.10200000000000001,0.08399999999999999,0.10200000000000001,0.10200000000000001
2024-07-16 00:00:00+00:00,664.6717675063837,WEAK_BEAR,1.0,1,0.08399999999999999,0.10200000000000001,0.08399999999999999,0.10200000000000001,0.10200000000000001
2024-07-17 00:00:00+00:00,655.3975208376238,WEAK_BEAR,1.0,1,0.08399999999999999,0.10200000000000001,0.08399999999999999,0.10200000000000001,0.10200000000000001
2024-07-18 00:00:00+00:00,648.27636120689,WEAK_BEAR,1.0,1,0.08399999999999999,0.10200000000000001,0.08399999999999999,0.10200000000000001,0.10200000000000001
2024-07-19 00:00:00+00:00,649.7753473647236,WEAK_BEAR,1.0,1,0.08399999999999999,0.10200000000000001,0.08399999999999999,0.10200000000000001,0.10200000000000001
2024-07-22 00:00:00+00:00,654.4253173981897,WEAK_BEAR,1.0,1,0.08399999999999999,0.10200000000000001,0.08399999999999999,0.10200000000000001,0.10200000000000001
2024-07-23 00:00:00+00:00,655.3981078509099,WEAK_BEAR,1.0,1,0.08399999999999999,0.10200000000000001,0.08399999999999999,0.10200000000000001,0.10200000000000001
2024-07-24 00:00:00+00:00,638.7783749113099,WEAK_BEAR,1.0,1,0.08399999999999999,0.10200000000000001,0.08399999999999999,0.10200000000000001,0.10200000000000001
2024-07-25 00:00:00+00:00,634.2519311527147,WEAK_BEAR,1.0,1,0.08399999999999999,0.10200000000000001,0.08399999999999999,0.10200000000000001,0.10200000000000001
2024-07-26 00:00:00+00:00,640.8219408681051,WEAK_BEAR,1.0,1,0.08399999999999999,0.10200000000000001,0.08399999999999999,0.10200000000000001,0.10200000000000001
2024-07-29 00:00:00+00:00,639.6189907201685,WEAK_BEAR,1.0,1,0.08399999999999999,0.10200000000000001,0.08399999999999999,0.10200000000000001,0.10200000000000001
2024-07-30 00:00:00+00:00,632.7978859742362,WEAK_BEAR,1.0,1,0.08399999999999999,0.10200000000000001,0.08399999999999999,0.10200000000000001,0.10200000000000001
2024-07-31 00:00:00+00:00,642.1354567091073,WEAK_BEAR,1.0,1,0.08399999999999999,0.10200000000000001,0.08399999999999999,0.10200000000000001,0.10200000000000001
2024-08-01 00:00:00+00:00,632.8091410052717,WEAK_BEAR,1.0,1,0.08399999999999999,0.10200000000000001,0.08399999999999999,0.10200000000000001,0.10200000000000001
2024-08-02 00:00:00+00:00,627.6756935498008,STRONG_BEAR,1.0,1,0.08399999999999999,0.10200000000000001,0.08399999999999999,0.10200000000000001,0.10200000000000001
2024-08-05 00:00:00+00:00,617.9919566241248,STRONG_BEAR,1.0,1,0.08399999999999999,0.10200000000000001,0.08399999999999999,0.10200000000000001,0.10200000000000001
2024-08-06 00:00:00+00:00,628.1624949994468,STRONG_BEAR,1.0,1,0.08399999999999999,0.10200000000000001,0.08399999999999999,0.10200000000000001,0.10200000000000001
2024-08-07 00:00:00+00:00,627.8382424935352,STRONG_BEAR,1.0,1,0.08399999999999999,0.10200000000000001,0.08399999999999999,0.10200000000000001,0.10200000000000001
2024-08-08 00:00:00+00:00,645.4849850135529,STRONG_BEAR,1.0,1,0.08399999999999999,0.10200000000000001,0.08399999999999999,0.10200000000000001,0.10200000000000001
2024-08-09 00:00:00+00:00,645.1424881414691,STRONG_BEAR,1.0,1,0.08399999999999999,0.10200000000000001,0.08399999999999999,0.10200000000000001,0.10200000000000001
2024-08-12 00:00:00+00:00,642.6126787966328,STRONG_BEAR,1.0,1,0.08399999999999999,0.10200000000000001,0.08399999999999999,0.10200000000000001,0.10200000000000001
2024-08-13 00:00:00+00:00,659.4569991301272,STRONG_BEAR,1.0,1,0.08399999999999999,0.10200000000000001,0.08399999999999999,0.10200000000000001,0.10200000000000001
2024-08-14 00:00:00+00:00,665.911521742863,STRONG_BEAR,1.0,1,0.08399999999999999,0.10200000000000001,0.08399999999999999,0.10200000000000001,0.10200000000000001
2024-08-15 00:00:00+00:00,672.0370371071695,WEAK_BEAR,1.0,1,0.08399999999999999,0.10200000000000001,0.08399999999999999,0.10200000000000001,0.10200000000000001
2024-08-16 00:00:00+00:00,668.1336780886066,WEAK_BEAR,1.0,1,0.041999999999999996,0.0,0.041999999999999996,0.041999999999999996,0.041999999999999996
2024-11-29 00:00:00+00:00,668.1336780886066,STRONG_BEAR,1.0,2,0.0,0.0,0.0,0.0,0.0
2024-12-02 00:00:00+00:00,668.1336780886066,WEAK_BULL,0.9999372068350303,2,0.0,0.0,0.0,0.0,0.0
2024-12-03 00:00:00+00:00,668.1336780886066,NEUTRAL,1.0,2,0.0,0.0,0.0,0.0,0.0
2024-12-04 00:00:00+00:00,668.1336780886066,NEUTRAL,1.0,2,0.0,0.0,0.0,0.0,0.0
2024-12-05 00:00:00+00:00,668.1336780886066,NEUTRAL,0.9999843861741907,2,0.0,0.0,0.0,0.0,0.0
2024-12-06 00:00:00+00:00,678.1491212079333,NEUTRAL,0.9999894342216196,2,0.133,0.08399999999999999,0.1615,0.133,0.1615
2024-12-09 00:00:00+00:00,646.7008372474178,CRASH,1.0,2,0.133,0.08399999999999999,0.1615,0.133,0.1615
2024-12-10 00:00:00+00:00,639.517399470813,STRONG_BEAR,0.6372642654851217,2,0.133,0.08399999999999999,0.1615,0.133,0.1615
2024-12-11 00:00:00+00:00,653.2905487007497,NEUTRAL,0.9999997910541266,2,0.133,0.08399999999999999,0.1615,0.133,0.1615
2024-12-12 00:00:00+00:00,646.8027328359501,NEUTRAL,0.9999998559467468,2,0.133,0.08399999999999999,0.1615,0.133,0.1615
2024-12-13 00:00:00+00:00,656.0072620362098,CRASH,1.0,2,0.133,0.08399999999999999,0.1615,0.133,0.1615
2024-12-16 00:00:00+00:00,672.270998315985,CRASH,1.0,2,0.133,0.08399999999999999,0.1615,0.133,0.1615
2024-12-17 00:00:00+00:00,670.8013863308864,CRASH,1.0,2,0.133,0.08399999999999999,0.1615,0.133,0.1615
2024-12-18 00:00:00+00:00,639.6125505413235,CRASH,1.0,2,0.133,0.08399999999999999,0.1615,0.133,0.1615
2024-12-19 00:00:00+00:00,640.0911004842311,CRASH,1.0,2,0.133,0.08399999999999999,0.1615,0.133,0.1615
2024-12-20 00:00:00+00:00,658.9184990864943,CRASH,1.0,2,0.133,0.08399999999999999,0.1615,0.133,0.1615
2024-12-23 00:00:00+00:00,662.0986510710003,STRONG_BEAR,1.0,2,0.133,0.08399999999999999,0.1615,0.133,0.1615
2024-12-24 00:00:00+00:00,674.5053912696216,STRONG_BEAR,1.0,2,0.133,0.08399999999999999,0.1615,0.133,0.1615
2024-12-26 00:00:00+00:00,679.4788894057899,STRONG_BEAR,1.0,2,0.133,0.08399999999999999,0.1615,0.133,0.1615
2024-12-27 00:00:00+00:00,668.210711652256,CRASH,1.0,2,0.133,0.08399999999999999,0.1615,0.133,0.1615
2024-12-30 00:00:00+00:00,660.868745083732,CRASH,1.0,2,0.133,0.08399999999999999,0.1615,0.133,0.1615
2024-12-31 00:00:00+00:00,646.1359882641509,STRONG_BEAR,1.0,2,0.133,0.08399999999999999,0.1615,0.133,0.1615
2025-01-02 00:00:00+00:00,651.4053822046798,STRONG_BEAR,1.0,2,0.133,0.08399999999999999,0.1615,0.133,0.1615
2025-01-03 00:00:00+00:00,667.832143165455,CRASH,1.0,2,0.133,0.08399999999999999,0.1615,0.133,0.1615
2025-01-06 00:00:00+00:00,664.6431560853282,CRASH,1.0,2,0.133,0.08399999999999999,0.1615,0.133,0.1615
2025-01-07 00:00:00+00:00,641.7577111479766,STRONG_BEAR,1.0,2,0.133,0.08399999999999999,0.1615,0.133,0.1615
2025-01-08 00:00:00+00:00,637.4614156612405,CRASH,1.0,2,0.133,0.08399999999999999,0.1615,0.133,0.1615
2025-01-10 00:00:00+00:00,632.0725650723177,CRASH,1.0,2,0.133,0.08399999999999999,0.1615,0.133,0.1615
2025-01-13 00:00:00+00:00,623.8184408186163,CRASH,1.0,2,0.133,0.08399999999999999,0.1615,0.133,0.1615
2025-01-14 00:00:00+00:00,627.3821830663312,CRASH,1.0,2,0.133,0.08399999999999999,0.1615,0.133,0.1615
2025-01-15 00:00:00+00:00,644.3922709240283,CRASH,1.0,2,0.133,0.08399999999999999,0.1615,0.133,0.1615
2025-01-16 00:00:00+00:00,648.1775029969466,STRONG_BEAR,1.0,2,0.133,0.08399999999999999,0.1615,0.133,0.1615
2025-01-17 00:00:00+00:00,653.7537955264701,CRASH,1.0,2,0.133,0.08399999999999999,0.1615,0.133,0.1615
2025-01-21 00:00:00+00:00,659.0992940029989,CRASH,1.0,2,0.133,0.08399999999999999,0.1615,0.133,0.1615
2025-01-22 00:00:00+00:00,675.6453955927451,STRONG_BEAR,0.9999998637670253,2,0.133,0.08399999999999999,0.1615,0.133,0.1615
2025-01-23 00:00:00+00:00,677.2256421847433,STRONG_BEAR,0.9999998840444132,2,0.133,0.08399999999999999,0.1615,0.133,0.1615
2025-01-24 00:00:00+00:00,673.8645822885161,STRONG_BEAR,0.9999999999997513,2,0.133,0.08399999999999999,0.1615,0.133,0.1615
2025-01-27 00:00:00+00:00,660.9605285967883,STRONG_BEAR,1.0,2,0.133,0.08399999999999999,0.1615,0.133,0.1615
2025-01-28 00:00:00+00:00,680.5273503716522,STRONG_BEAR,1.0,2,0.133,0.08399999999999999,0.1615,0.133,0.1615
2025-01-29 00:00:00+00:00,683.5300579394345,STRONG_BEAR,1.0,2,0.133,0.08399999999999999,0.1615,0.133,0.1615
2025-01-30 00:00:00+00:00,689.0103939565251,STRONG_BEAR,1.0,2,0.133,0.08399999999999999,0.1615,0.133,0.1615
2025-01-31 00:00:00+00:00,689.2515021578022,STRONG_BEAR,1.0,2,0.133,0.08399999999999999,0.1615,0.133,0.1615
2025-02-03 00:00:00+00:00,683.4007948374598,STRONG_BEAR,1.0,2,0.133,0.08399999999999999,0.1615,0.133,0.1615
2025-02-04 00:00:00+00:00,725.253403458443,STRONG_BEAR,1.0,2,0.133,0.08399999999999999,0.1615,0.133,0.1615
2025-02-05 00:00:00+00:00,725.8311725311494,STRONG_BEAR,1.0,2,0.133,0.08399999999999999,0.1615,0.133,0.1615
2025-02-06 00:00:00+00:00,747.3339230605424,STRONG_BEAR,1.0,2,0.133,0.08399999999999999,0.1615,0.133,0.1615
2025-02-07 00:00:00+00:00,738.2151425428453,STRONG_BEAR,1.0,2,0.133,0.08399999999999999,0.1615,0.133,0.1615
2025-02-10 00:00:00+00:00,756.2285266512374,STRONG_BEAR,1.0,2,0.133,0.08399999999999999,0.1615,0.133,0.1615
2025-02-11 00:00:00+00:00,743.2125079599565,STRONG_BEAR,1.0,2,0.133,0.08399999999999999,0.1615,0.133,0.1615
2025-02-12 00:00:00+00:00,753.9899634888634,STRONG_BEAR,1.0,2,0.133,0.08399999999999999,0.1615,0.133,0.1615
2025-02-13 00:00:00+00:00,783.025895051576,STRONG_BEAR,1.0,2,0.133,0.08399999999999999,0.1615,0.133,0.1615
2025-02-14 00:00:00+00:00,802.7480413228167,STRONG_BEAR,1.0,2,0.133,0.08399999999999999,0.1615,0.133,0.1615
2025-02-18 00:00:00+00:00,803.8567710766687,STRONG_BEAR,1.0,2,0.133,0.08399999999999999,0.1615,0.133,0.1615
2025-02-19 00:00:00+00:00,787.0577601423996,STRONG_BEAR,1.0,2,0.133,0.08399999999999999,0.1615,0.133,0.1615
2025-06-04 00:00:00+00:00,787.0577601423996,EUPHORIA,1.0,3,0.0,0.0,0.0,0.0,0.0
2025-06-05 00:00:00+00:00,787.0577601423996,EUPHORIA,1.0,3,0.0,0.0,0.0,0.0,0.0
2025-06-06 00:00:00+00:00,787.0577601423996,EUPHORIA,1.0,3,0.0,0.0,0.0,0.0,0.0
2025-06-09 00:00:00+00:00,778.2818672097793,EUPHORIA,1.0,3,0.051000000000000004,0.10200000000000001,0.08399999999999999,0.08399999999999999,0.051000000000000004
2025-06-10 00:00:00+00:00,777.1651636581764,EUPHORIA,1.0,3,0.051000000000000004,0.10200000000000001,0.08399999999999999,0.08399999999999999,0.051000000000000004
2025-06-11 00:00:00+00:00,779.7239032023002,EUPHORIA,1.0,3,0.051000000000000004,0.10200000000000001,0.08399999999999999,0.08399999999999999,0.051000000000000004
2025-06-12 00:00:00+00:00,779.3348629777281,CRASH,1.0,3,0.051000000000000004,0.10200000000000001,0.08399999999999999,0.08399999999999999,0.051000000000000004
2025-06-13 00:00:00+00:00,772.2935259696307,EUPHORIA,1.0,3,0.051000000000000004,0.10200000000000001,0.08399999999999999,0.08399999999999999,0.051000000000000004
2025-06-16 00:00:00+00:00,780.0154186528084,EUPHORIA,1.0,3,0.051000000000000004,0.10200000000000001,0.08399999999999999,0.08399999999999999,0.051000000000000004
2025-06-17 00:00:00+00:00,771.9849339345119,EUPHORIA,1.0,3,0.051000000000000004,0.10200000000000001,0.08399999999999999,0.08399999999999999,0.051000000000000004
2025-06-18 00:00:00+00:00,769.6958212363782,EUPHORIA,1.0,3,0.051000000000000004,0.10200000000000001,0.08399999999999999,0.08399999999999999,0.051000000000000004
2025-06-20 00:00:00+00:00,766.6776279296574,EUPHORIA,1.0,3,0.051000000000000004,0.10200000000000001,0.08399999999999999,0.08399999999999999,0.051000000000000004
2025-06-23 00:00:00+00:00,772.7192871339128,CRASH,1.0,3,0.051000000000000004,0.10200000000000001,0.08399999999999999,0.08399999999999999,0.051000000000000004
2025-06-24 00:00:00+00:00,782.552620712419,EUPHORIA,1.0,3,0.051000000000000004,0.10200000000000001,0.08399999999999999,0.08399999999999999,0.051000000000000004
2025-06-25 00:00:00+00:00,780.2010541557713,EUPHORIA,1.0,3,0.051000000000000004,0.10200000000000001,0.08399999999999999,0.08399999999999999,0.051000000000000004
2025-06-26 00:00:00+00:00,786.4030081686831,EUPHORIA,1.0,3,0.051000000000000004,0.10200000000000001,0.08399999999999999,0.08399999999999999,0.051000000000000004
2025-06-27 00:00:00+00:00,778.902463447853,EUPHORIA,1.0,3,0.051000000000000004,0.10200000000000001,0.08399999999999999,0.08399999999999999,0.051000000000000004
2025-06-30 00:00:00+00:00,789.7381789148691,EUPHORIA,1.0,3,0.051000000000000004,0.10200000000000001,0.08399999999999999,0.08399999999999999,0.051000000000000004
2025-07-01 00:00:00+00:00,779.8173843194046,EUPHORIA,1.0,3,0.051000000000000004,0.10200000000000001,0.08399999999999999,0.08399999999999999,0.051000000000000004
2025-07-02 00:00:00+00:00,781.0762470789932,EUPHORIA,1.0,3,0.051000000000000004,0.10200000000000001,0.08399999999999999,0.08399999999999999,0.051000000000000004
